state,state_name,county,NAME,population_size,percent_65plus,count_65plus,CODE
22,Massachusetts,65,"Madison Parish, Louisiana",11873,12.55790449,1491,MA
18,Kentucky,11,"Boone County, Indiana",60511,12.54647915,7592,KY
31,New Jersey,19,"Buffalo County, Nebraska",47958,12.53805413,6013,NJ
12,Hawaii,3,"Baker County, Florida",27135,12.53362816,3401,HI
72,Wyoming,101,"Morovis Municipio, Puerto Rico",32294,12.52864309,4046,WY
20,Maine,189,"Stevens County, Kansas",5772,12.52598753,723,ME
2,Alaska,220,"Sitka City and Borough, Alaska",8943,12.51257967,1119,AK
5,California,31,"Craighead County, Arkansas",101409,12.5107239,12687,CA
13,Idaho,225,"Peach County, Georgia",27086,12.50830687,3388,ID
16,Iowa,11,"Bingham County, Idaho",45407,12.49366838,5673,IA
24,Minnesota,9,"Calvert County, Maryland",90114,12.49195464,11257,MN
27,Montana,13,"Blue Earth County, Minnesota",65125,12.48675624,8132,MT
12,Hawaii,129,"Wakulla County, Florida",31128,12.47751221,3884,HI
6,Colorado,39,"Madera County, California",153187,12.47168493,19105,CO
48,Washington,189,"Hale County, Texas",35504,12.46620099,4426,WA
48,Washington,421,"Sherman County, Texas",3066,12.45923027,382,WA
48,Washington,291,"Liberty County, Texas",77486,12.44870041,9646,WA
48,Washington,369,"Parmer County, Texas",10004,12.44502199,1245,WA
22,Massachusetts,105,"Tangipahoa Parish, Louisiana",125486,12.44361921,15615,MA
29,Nevada,165,"Platte County, Missouri",93394,12.44298349,11621,NV
24,Minnesota,21,"Frederick County, Maryland",241373,12.44049666,30028,MN
72,Wyoming,19,"Barranquitas Municipio, Puerto Rico",29805,12.43751048,3707,WY
48,Washington,347,"Nacogdoches County, Texas",65531,12.43686194,8150,WA
40,Rhode Island,9,"Beckham County, Oklahoma",23300,12.43347639,2897,RI
22,Massachusetts,15,"Bossier Parish, Louisiana",123403,12.43243681,15342,MA
39,Pennsylvania,165,"Warren County, Ohio",219916,12.43065534,27337,PA
1,Alabama,113,"Russell County, Alabama",58302,12.43010531,7247,AL
27,Montana,27,"Clay County, Minnesota",60879,12.42957342,7567,MT
21,Maryland,151,"Madison County, Kentucky",85838,12.42573219,10666,MD
53,Wyoming,25,"Grant County, Washington",92070,12.41881177,11434,WY
53,Wyoming,77,"Yakima County, Washington",247408,12.41431158,30714,WY
35,North Dakota,45,"San Juan County, New Mexico",125133,12.40759832,15526,ND
47,Virginia,167,"Tipton County, Tennessee",61674,12.4071732,7652,VA
20,Maine,173,"Sedgwick County, Kansas",506529,12.40343593,62827,ME
1,Alabama,117,"Shelby County, Alabama",203530,12.38981968,25217,AL
48,Washington,507,"Zavala County, Texas",12060,12.3880597,1494,WA
18,Kentucky,87,"LaGrange County, Indiana",38084,12.3857788,4717,KY
48,Washington,489,"Willacy County, Texas",22002,12.38069266,2724,WA
48,Washington,167,"Galveston County, Texas",308163,12.37624244,38139,WA
17,Kansas,63,"Grundy County, Illinois",50277,12.36947312,6219,KS
6,Colorado,67,"Sacramento County, California",1465832,12.36751551,181287,CO
42,South Dakota,101,"Philadelphia County, Pennsylvania",1555072,12.35942773,192198,SD
13,Idaho,313,"Whitfield County, Georgia",103456,12.33954531,12766,ID
6,Colorado,73,"San Diego County, California",3223096,12.3382611,397674,CO
8,Delaware,17,"Cheyenne County, Colorado",2002,12.33766234,247,DE
29,Nevada,47,"Clay County, Missouri",230361,12.33368496,28412,NV
28,Nebraska,83,"Leflore County, Mississippi",31516,12.33341795,3887,NE
40,Rhode Island,109,"Oklahoma County, Oklahoma",754480,12.31192344,92891,RI
8,Delaware,3,"Alamosa County, Colorado",16269,12.29946524,2001,DE
12,Hawaii,31,"Duval County, Florida",890673,12.29935116,109547,HI
13,Idaho,245,"Richmond County, Georgia",201291,12.28221828,24723,ID
28,Nebraska,35,"Forrest County, Mississippi",76267,12.28185191,9367,NE
48,Washington,371,"Pecos County, Texas",15807,12.27304359,1940,WA
20,Maine,103,"Leavenworth County, Kansas",78227,12.27069937,9599,ME
28,Nebraska,163,"Yazoo County, Mississippi",27911,12.26756476,3424,NE
2,Alaska,195,"Petersburg Borough, Alaska",3221,12.26327228,395,AK
21,Maryland,117,"Kenton County, Kentucky",163007,12.2620501,19988,MD
12,Hawaii,51,"Hendry County, Florida",38363,12.25660141,4702,HI
21,Maryland,81,"Grant County, Kentucky",24670,12.25374949,3023,MD
48,Washington,163,"Frio County, Texas",18168,12.24680757,2225,WA
27,Montana,163,"Washington County, Minnesota",246670,12.2455102,30206,MT
12,Hawaii,97,"Osceola County, Florida",300870,12.23817596,36821,HI
53,Wyoming,53,"Pierce County, Washington",821952,12.2379409,100590,WY
39,Pennsylvania,75,"Holmes County, Ohio",43436,12.23639377,5315,PA
48,Washington,273,"Kleberg County, Texas",32029,12.22641981,3916,WA
20,Maine,91,"Johnson County, Kansas",566814,12.19482934,69122,ME
42,South Dakota,27,"Centre County, Pennsylvania",157823,12.1921393,19242,SD
35,North Dakota,41,"Roosevelt County, New Mexico",19908,12.19107896,2427,ND
51,Wyoming,41,"Chesterfield County, Virginia",328176,12.18827702,39999,WY
38,Oregon,5,"Benson County, North Dakota",6794,12.18722402,828,OR
37,Oklahoma,25,"Cabarrus County, North Carolina",188375,12.1857996,22955,OK
5,California,85,"Lonoke County, Arkansas",70691,12.18542672,8614,CA
27,Montana,53,"Hennepin County, Minnesota",1197776,12.18416465,145939,MT
13,Idaho,15,"Bartow County, Georgia",101336,12.17928476,12342,ID
13,Idaho,37,"Calhoun County, Georgia",6489,12.17444907,790,ID
16,Iowa,63,"Lincoln County, Idaho",5260,12.16730038,640,IA
22,Massachusetts,109,"Terrebonne Parish, Louisiana",112742,12.16316901,13713,MA
8,Delaware,25,"Crowley County, Colorado",5551,12.15997118,675,DE
13,Idaho,213,"Murray County, Georgia",39401,12.14943783,4787,ID
34,North Carolina,13,"Essex County, New Jersey",791609,12.14349508,96129,NC
8,Delaware,81,"Moffat County, Colorado",13117,12.12167416,1590,DE
36,Ohio,71,"Orange County, New York",375384,12.11506084,45478,OH
16,Iowa,5,"Bannock County, Idaho",83604,12.11186068,10126,IA
48,Washington,317,"Martin County, Texas",5252,12.10967251,636,WA
6,Colorado,1,"Alameda County, California",1584983,12.10946742,191933,CO
49,West Virginia,3,"Box Elder County, Utah",50991,12.10801906,6174,WV
16,Iowa,27,"Canyon County, Idaho",198921,12.10581085,24081,IA
13,Idaho,247,"Rockdale County, Georgia",86901,12.09767437,10513,ID
55,Wyoming,59,"Kenosha County, Wisconsin",167738,12.0801488,20263,WY
13,Idaho,45,"Carroll County, Georgia",112595,12.06891958,13589,ID
31,New Jersey,173,"Thurston County, Nebraska",6946,12.06449755,838,NJ
24,Minnesota,510,"Baltimore city, Maryland",622454,12.05888307,75061,MN
21,Maryland,215,"Spencer County, Kentucky",17577,12.0441486,2117,MD
48,Washington,61,"Cameron County, Texas",417947,12.03693291,50308,WA
13,Idaho,69,"Coffee County, Georgia",43003,12.03636956,5176,ID
48,Washington,261,"Kenedy County, Texas",565,12.03539823,68,WA
4,Arkansas,9,"Graham County, Arizona",37407,12.03250728,4501,AR
13,Idaho,267,"Tattnall County, Georgia",25302,12.022765,3042,ID
31,New Jersey,43,"Dakota County, Nebraska",20798,12.01077027,2498,NJ
48,Washington,383,"Reagan County, Texas",3598,12.00667037,432,WA
28,Nebraska,89,"Madison County, Mississippi",100202,11.99676653,12021,NE
16,Iowa,1,"Ada County, Idaho",417501,11.9899114,50058,IA
22,Massachusetts,33,"East Baton Rouge Parish, Louisiana",444690,11.98520318,53297,MA
13,Idaho,309,"Wheeler County, Georgia",7956,11.96581197,952,ID
22,Massachusetts,95,"St. John the Baptist Parish, Louisiana",44161,11.96077987,5282,MA
16,Iowa,53,"Jerome County, Idaho",22653,11.95426654,2708,IA
56,Wyoming,35,"Sublette County, Wyoming",10117,11.95018286,1209,WY
28,Nebraska,41,"Greene County, Mississippi",14129,11.9399816,1687,NE
12,Hawaii,1,"Alachua County, Florida",254218,11.93778568,30348,HI
55,Wyoming,93,"Pierce County, Wisconsin",40799,11.93656707,4870,WY
29,Nevada,113,"Lincoln County, Missouri",53850,11.93500464,6427,NV
22,Massachusetts,61,"Lincoln Parish, Louisiana",47349,11.93267017,5650,MA
18,Kentucky,63,"Hendricks County, Indiana",153435,11.93078502,18306,KY
6,Colorado,85,"Santa Clara County, California",1868149,11.92961589,222863,CO
13,Idaho,77,"Coweta County, Georgia",133416,11.92510643,15910,ID
36,Ohio,47,"Kings County, New York",2595259,11.91645998,309263,OH
5,California,35,"Crittenden County, Arkansas",49765,11.91198634,5928,CA
55,Wyoming,79,"Milwaukee County, Wisconsin",955939,11.9115341,113867,WY
46,Vermont,99,"Minnehaha County, South Dakota",178942,11.90665132,21306,VT
26,Missouri,81,"Kent County, Michigan",622590,11.89482645,74056,MO
22,Massachusetts,75,"Plaquemines Parish, Louisiana",23599,11.8945718,2807,MA
13,Idaho,101,"Echols County, Georgia",4048,11.85770751,480,ID
6,Colorado,37,"Los Angeles County, California",10038388,11.85209219,1189759,CO
12,Hawaii,77,"Liberty County, Florida",8295,11.85051236,983,HI
22,Massachusetts,121,"West Baton Rouge Parish, Louisiana",24669,11.84887916,2923,MA
53,Wyoming,33,"King County, Washington",2045756,11.84696513,242360,WY
12,Hawaii,125,"Union County, Florida",15191,11.8359555,1798,HI
36,Ohio,109,"Tompkins County, New York",103855,11.81647489,12272,OH
21,Maryland,93,"Hardin County, Kentucky",107529,11.80983735,12699,MD
51,Wyoming,810,"Virginia Beach city, Virginia",448290,11.80909679,52939,WY
48,Washington,103,"Crane County, Texas",4730,11.79704017,558,WA
21,Maryland,77,"Gallatin County, Kentucky",8567,11.78942454,1010,MD
31,New Jersey,109,"Lancaster County, Nebraska",298080,11.76965915,35083,NJ
22,Massachusetts,71,"Orleans Parish, Louisiana",376738,11.76785989,44334,MA
51,Wyoming,149,"Prince George County, Virginia",37380,11.76565008,4398,WY
6,Colorado,99,"Stanislaus County, California",527367,11.76524128,62046,CO
37,Oklahoma,101,"Johnston County, North Carolina",178396,11.76259557,20984,OK
36,Ohio,45,"Jefferson County, New York",118947,11.75229304,13979,OH
38,Oregon,101,"Ward County, North Dakota",67736,11.73526633,7949,OR
17,Kansas,97,"Lake County, Illinois",702898,11.71962362,82377,KS
40,Rhode Island,17,"Canadian County, Oklahoma",126193,11.7145959,14783,RI
21,Maryland,163,"Meade County, Kentucky",29098,11.71214516,3408,MD
13,Idaho,215,"Muscogee County, Georgia",200285,11.70731707,23448,ID
45,Utah,15,"Berkeley County, South Carolina",193613,11.69446267,22642,UT
13,Idaho,173,"Lanier County, Georgia",10403,11.68893588,1216,ID
21,Maryland,227,"Warren County, Kentucky",118950,11.68642287,13901,MD
24,Minnesota,27,"Howard County, Maryland",304115,11.68308041,35530,MN
28,Nebraska,49,"Hinds County, Mississippi",245874,11.6616641,28673,NE
48,Washington,339,"Montgomery County, Texas",502586,11.66128782,58608,WA
53,Wyoming,61,"Snohomish County, Washington",746653,11.6533383,87010,WY
16,Iowa,19,"Bonneville County, Idaho",107788,11.63023713,12536,IA
51,Wyoming,678,"Lexington city, Virginia",7071,11.62494697,822,WY
6,Colorado,25,"Imperial County, California",178206,11.62474889,20716,CO
16,Iowa,39,"Elmore County, Idaho",26175,11.6217765,3042,IA
55,Wyoming,109,"St. Croix County, Wisconsin",86118,11.60849068,9997,WY
17,Kansas,111,"McHenry County, Illinois",307357,11.59888989,35650,KS
6,Colorado,53,"Monterey County, California",428441,11.5952955,49679,CO
27,Montana,37,"Dakota County, Minnesota",408456,11.5943945,47358,MT
49,West Virginia,37,"San Juan County, Utah",15152,11.57602957,1754,WV
8,Delaware,13,"Boulder County, Colorado",310032,11.55235589,35816,DE
2,Alaska,130,"Ketchikan Gateway Borough, Alaska",13699,11.54098839,1581,AK
4,Arkansas,11,"Greenlee County, Arizona",9023,11.53718276,1041,AR
48,Washington,117,"Deaf Smith County, Texas",19245,11.5302676,2219,WA
41,South Carolina,51,"Multnomah County, Oregon",768418,11.52003207,88522,SC
26,Missouri,161,"Washtenaw County, Michigan",354092,11.51423924,40771,MO
48,Washington,303,"Lubbock County, Texas",290782,11.50311918,33449,WA
51,Wyoming,550,"Chesapeake city, Virginia",230601,11.49257809,26502,WY
26,Missouri,65,"Ingham County, Michigan",283491,11.49172284,32578,MO
55,Wyoming,25,"Dane County, Wisconsin",510198,11.47123274,58526,WY
38,Oregon,61,"Mountrail County, North Dakota",9253,11.46655139,1061,OR
1,Alabama,125,"Tuscaloosa County, Alabama",200458,11.44728572,22947,AL
40,Rhode Island,27,"Cleveland County, Oklahoma",268614,11.44467526,30742,RI
6,Colorado,35,"Lassen County, California",32645,11.44432532,3736,CO
24,Minnesota,37,"St. Mary's County, Maryland",109614,11.44014451,12540,MN
51,Wyoming,177,"Spotsylvania County, Virginia",127691,11.43385203,14600,WY
48,Washington,257,"Kaufman County, Texas",109289,11.4329896,12495,WA
49,West Virginia,23,"Juab County, Utah",10400,11.43269231,1189,WV
19,Louisiana,153,"Polk County, Iowa",452369,11.4309336,51710,LA
51,Wyoming,700,"Newport News city, Virginia",181323,11.42657026,20719,WY
29,Nevada,101,"Johnson County, Missouri",54155,11.41907488,6184,NV
56,Wyoming,39,"Teton County, Wyoming",22311,11.41589351,2547,WY
8,Delaware,5,"Arapahoe County, Colorado",608310,11.40849238,69399,DE
6,Colorado,77,"San Joaquin County, California",708554,11.39108664,80712,CO
41,South Carolina,67,"Washington County, Oregon",556210,11.37915535,63292,SC
48,Washington,505,"Zapata County, Texas",14308,11.37824993,1628,WA
13,Idaho,217,"Newton County, Georgia",102645,11.37805056,11679,ID
8,Delaware,14,"Broomfield County, Colorado",60699,11.37251026,6903,DE
51,Wyoming,760,"Richmond city, Virginia",213735,11.37202611,24306,WY
48,Washington,139,"Ellis County, Texas",157058,11.35949777,17841,WA
13,Idaho,153,"Houston County, Georgia",147570,11.34986786,16749,ID
27,Montana,3,"Anoka County, Minnesota",338764,11.34329504,38427,MT
51,Wyoming,99,"King George County, Virginia",24933,11.34239763,2828,WY
28,Nebraska,33,"DeSoto County, Mississippi",168586,11.32063161,19085,NE
11,Georgia,1,"District of Columbia, District of Columbia",647484,11.32058862,73299,GA
21,Maryland,67,"Fayette County, Kentucky",308306,11.313111,34879,MD
48,Washington,495,"Winkler County, Texas",7576,11.31203801,857,WA
48,Washington,375,"Potter County, Texas",122352,11.30999085,13838,WA
16,Iowa,57,"Latah County, Idaho",38339,11.29137432,4329,IA
35,North Dakota,9,"Curry County, New Mexico",50497,11.28185833,5697,ND
13,Idaho,73,"Columbia County, Georgia",136204,11.27867023,15362,ID
28,Nebraska,133,"Sunflower County, Mississippi",27911,11.2321307,3135,NE
31,New Jersey,55,"Douglas County, Nebraska",537655,11.22931992,60375,NJ
17,Kansas,89,"Kane County, Illinois",524886,11.2281524,58935,KS
13,Idaho,57,"Cherokee County, Georgia",225944,11.22490529,25362,ID
48,Washington,397,"Rockwall County, Texas",85536,11.22217546,9599,WA
28,Nebraska,73,"Lamar County, Mississippi",58885,11.21847669,6606,NE
29,Nevada,510,"St. Louis city, Missouri",317850,11.21598238,35650,NV
47,Virginia,157,"Shelby County, Tennessee",937750,11.20735804,105097,VA
48,Washington,501,"Yoakum County, Texas",8213,11.20175332,920,WA
48,Washington,25,"Bee County, Texas",32659,11.17609235,3650,WA
38,Oregon,35,"Grand Forks County, North Dakota",68979,11.1483205,7690,OR
22,Massachusetts,63,"Livingston Parish, Louisiana",133949,11.13707456,14918,MA
48,Washington,473,"Waller County, Texas",45847,11.1348616,5105,WA
47,Virginia,187,"Williamson County, Tennessee",199456,11.12576207,22191,VA
6,Colorado,115,"Yuba County, California",73437,11.10747988,8157,CO
22,Massachusetts,89,"St. Charles Parish, Louisiana",52639,11.10203461,5844,MA
45,Utah,35,"Dorchester County, South Carolina",145715,11.10180832,16177,UT
48,Washington,323,"Maverick County, Texas",56548,11.09853576,6276,WA
72,Wyoming,135,"Toa Alta Municipio, Puerto Rico",74603,11.09338767,8276,WY
46,Vermont,7,"Bennett County, South Dakota",3438,11.08202443,381,VT
18,Kentucky,97,"Marion County, Indiana",926335,11.07979295,102636,KY
49,West Virginia,29,"Morgan County, Utah",10276,11.074348,1138,WV
36,Ohio,5,"Bronx County, New York",1428357,11.0613103,157995,OH
20,Maine,209,"Wyandotte County, Kansas",160806,11.0599107,17785,ME
51,Wyoming,59,"Fairfax County, Virginia",1128722,11.05560094,124787,WY
21,Maryland,185,"Oldham County, Kentucky",63037,11.05382553,6968,MD
49,West Virginia,21,"Iron County, Utah",47139,11.05029805,5209,WV
8,Delaware,41,"El Paso County, Colorado",655024,11.04875547,72372,DE
8,Delaware,107,"Routt County, Colorado",23606,11.04803863,2608,DE
13,Idaho,3,"Atkinson County, Georgia",8294,11.04412829,916,ID
17,Kansas,113,"McLean County, Illinois",173114,11.04358977,19118,KS
48,Washington,427,"Starr County, Texas",62648,11.03626612,6914,WA
2,Alaska,198,"Prince of Wales-Hyder Census Area, Alaska",6376,11.02572146,703,AK
39,Pennsylvania,9,"Athens County, Ohio",64974,11.00747992,7152,PA
37,Oklahoma,147,"Pitt County, North Carolina",173798,10.99264664,19105,OK
48,Washington,471,"Walker County, Texas",69330,10.9923554,7621,WA
48,Washington,29,"Bexar County, Texas",1825502,10.98021257,200444,WA
39,Pennsylvania,41,"Delaware County, Ohio",185433,10.97916768,20359,PA
6,Colorado,113,"Yolo County, California",207320,10.97675092,22757,CO
18,Kentucky,105,"Monroe County, Indiana",142404,10.96879301,15620,KY
22,Massachusetts,55,"Lafayette Parish, Louisiana",231811,10.95590805,25397,MA
48,Washington,141,"El Paso County, Texas",831095,10.9436346,90952,WA
28,Nebraska,71,"Lafayette County, Mississippi",51169,10.9382634,5597,NE
37,Oklahoma,179,"Union County, North Carolina",213422,10.9014066,23266,OK
45,Utah,79,"Richland County, South Carolina",397899,10.89949962,43369,UT
6,Colorado,19,"Fresno County, California",956749,10.8821645,104115,CO
6,Colorado,69,"San Benito County, California",57557,10.88138715,6263,CO
13,Idaho,13,"Barrow County, Georgia",72012,10.86763317,7826,ID
51,Wyoming,610,"Falls Church city, Virginia",13308,10.85061617,1444,WY
5,California,45,"Faulkner County, Arkansas",119343,10.85023839,12949,CA
47,Virginia,37,"Davidson County, Tennessee",658506,10.84773715,71433,VA
30,New Hampshire,3,"Big Horn County, Montana",13141,10.8439236,1425,NH
49,West Virginia,57,"Weber County, Utah",238682,10.840365,25874,WV
30,New Hampshire,35,"Glacier County, Montana",13672,10.83967232,1482,NH
19,Louisiana,49,"Dallas County, Iowa",74892,10.83426801,8114,LA
49,West Virginia,13,"Duchesne County, Utah",19817,10.80890145,2142,WV
25,Mississippi,25,"Suffolk County, Massachusetts",758919,10.80286565,81985,MS
2,Alaska,240,"Southeast Fairbanks Census Area, Alaska",7029,10.79812207,759,AK
12,Hawaii,73,"Leon County, Florida",282940,10.79592847,30546,HI
17,Kansas,37,"DeKalb County, Illinois",104345,10.79495903,11264,KS
40,Rhode Island,119,"Payne County, Oklahoma",79423,10.79410246,8573,RI
37,Oklahoma,85,"Harnett County, North Carolina",124320,10.79150579,13416,OK
